district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Residential District,35.0,78.0,15.31,44,Clear,"Dongsi, Beijing",China,2016,6,18,5
Residential District,40.0,79.0,13.33,43,Clear,"Dongsi, Beijing",China,2016,6,18,6
Residential District,39.0,74.0,14.08,39,Clear,"Dongsi, Beijing",China,2016,6,18,7
Residential District,43.0,76.0,13.64,38,Clear,"Dongsi, Beijing",China,2016,6,18,8
Residential District,46.0,73.0,13.64,37,Hot,"Dongsi, Beijing",China,2016,6,18,9
Residential District,48.0,72.0,14.08,39,Hot,"Dongsi, Beijing",China,2016,6,18,10
Residential District,55.0,87.0,12.71,45,Hot,"Dongsi, Beijing",China,2016,6,18,11
Residential District,57.0,47.0,13.64,31,Hot,"Dongsi, Beijing",China,2016,6,18,12
Residential District,47.0,23.0,15.38,22,Hot,"Dongsi, Beijing",China,2016,6,18,13
Residential District,37.0,16.0,16.13,18,Hot,"Dongsi, Beijing",China,2016,6,18,14
Residential District,40.0,18.0,14.85,18,Hot,"Dongsi, Beijing",China,2016,6,18,15
Residential District,47.0,19.0,13.95,19,Hot,"Dongsi, Beijing",China,2016,6,18,16
Residential District,47.0,21.0,14.29,21,Hot,"Dongsi, Beijing",China,2016,6,18,17
Residential District,48.0,22.0,13.64,21,Hot,"Dongsi, Beijing",China,2016,6,18,18
Residential District,47.0,23.0,14.15,22,Hot,"Dongsi, Beijing",China,2016,6,18,19
Residential District,50.0,27.0,13.16,23,Hot,"Dongsi, Beijing",China,2016,6,18,20
Residential District,54.0,39.0,12.61,27,Hot,"Dongsi, Beijing",China,2016,6,18,21
Residential District,60.0,51.0,11.03,34,Hot,"Dongsi, Beijing",China,2016,6,18,22
Residential District,79.0,42.0,11.07,31,Hot,"Dongsi, Beijing",China,2016,6,18,23
Residential District,70.0,38.0,11.86,30,Hot,"Dongsi, Beijing",China,2016,6,19,0
Residential District,54.0,33.0,13.76,26,Hot,"Dongsi, Beijing",China,2016,6,19,1
Residential District,53.0,33.0,13.76,25,Hot,"Dongsi, Beijing",China,2016,6,19,2
Residential District,55.0,35.0,13.57,25,Clear,"Dongsi, Beijing",China,2016,6,19,3
Residential District,54.0,32.0,13.82,26,Clear,"Dongsi, Beijing",China,2016,6,19,4
Residential District,59.0,33.0,12.99,26,Clear,"Dongsi, Beijing",China,2016,6,19,5
Residential District,67.0,39.0,11.72,30,Clear,"Dongsi, Beijing",China,2016,6,19,6
Residential District,86.0,85.0,9.58,48,Clear,"Dongsi, Beijing",China,2016,6,19,7
Residential District,105.0,75.0,8.82,45,Hot,"Dongsi, Beijing",China,2016,6,19,8
Residential District,107.0,59.0,8.85,40,Hot,"Dongsi, Beijing",China,2016,6,19,9
Residential District,105.0,50.0,9.23,37,Hot,"Dongsi, Beijing",China,2016,6,19,10
Residential District,92.0,38.0,10.56,31,Hot,"Dongsi, Beijing",China,2016,6,19,11
Residential District,78.0,29.0,11.72,27,Hot,"Dongsi, Beijing",China,2016,6,19,12
Residential District,61.0,28.0,13.51,25,Hot,"Dongsi, Beijing",China,2016,6,19,13
Residential District,42.0,23.0,15.38,20,Hot,"Dongsi, Beijing",China,2016,6,19,14
Residential District,32.0,15.0,16.76,16,Hot,"Dongsi, Beijing",China,2016,6,19,15
Residential District,30.0,13.0,18.75,14,Hot,"Dongsi, Beijing",China,2016,6,19,16
Residential District,26.0,15.0,17.54,14,Hot,"Dongsi, Beijing",China,2016,6,19,17
Residential District,33.0,20.0,17.34,17,Hot,"Dongsi, Beijing",China,2016,6,19,18
Residential District,38.0,26.0,16.48,19,Hot,"Dongsi, Beijing",China,2016,6,19,19
Residential District,38.0,41.0,15.87,26,Hot,"Dongsi, Beijing",China,2016,6,19,20
Residential District,45.0,65.0,12.4,35,Hot,"Dongsi, Beijing",China,2016,6,19,21
Residential District,121.0,62.0,6.82,45,Hot,"Dongsi, Beijing",China,2016,6,19,22
Residential District,179.0,48.0,6.55,56,Hot,"Dongsi, Beijing",China,2016,6,19,23
Residential District,188.0,42.0,6.3,52,Hot,"Dongsi, Beijing",China,2016,6,20,0
Residential District,186.0,42.0,6.36,51,Hot,"Dongsi, Beijing",China,2016,6,20,1
Residential District,174.0,38.0,6.7,44,Hot,"Dongsi, Beijing",China,2016,6,20,2
Residential District,165.0,39.0,6.98,37,Hot,"Dongsi, Beijing",China,2016,6,20,3
Residential District,89.0,28.0,10.79,25,Hot,"Dongsi, Beijing",China,2016,6,20,4
Residential District,67.0,19.0,12.82,25,Clear,"Dongsi, Beijing",China,2016,6,20,5
Residential District,73.0,21.0,12.2,26,Clear,"Dongsi, Beijing",China,2016,6,20,6
Residential District,70.0,29.0,12.5,28,Hot,"Dongsi, Beijing",China,2016,6,20,7
Residential District,71.0,36.0,12.4,31,Hot,"Dongsi, Beijing",China,2016,6,20,8
Residential District,83.0,37.0,11.28,33,Hot,"Dongsi, Beijing",China,2016,6,20,9
Residential District,91.0,35.0,10.64,34,Hot,"Dongsi, Beijing",China,2016,6,20,10
Residential District,90.0,26.0,10.71,32,Hot,"Dongsi, Beijing",China,2016,6,20,11
Residential District,86.0,21.0,11.03,26,Hot,"Dongsi, Beijing",China,2016,6,20,12
Residential District,88.0,20.0,10.87,26,Hot,"Dongsi, Beijing",China,2016,6,20,13
Residential District,66.0,18.0,12.93,23,Hot,"Dongsi, Beijing",China,2016,6,20,14
Residential District,62.0,17.0,13.39,21,Hot,"Dongsi, Beijing",China,2016,6,20,15
Residential District,63.0,18.0,13.27,22,Hot,"Dongsi, Beijing",China,2016,6,20,16
Residential District,67.0,22.0,12.61,23,Hot,"Dongsi, Beijing",China,2016,6,20,17
Residential District,65.0,23.0,12.88,25,Hot,"Dongsi, Beijing",China,2016,6,20,18
Residential District,82.0,32.0,9.8,29,Hot,"Dongsi, Beijing",China,2016,6,20,19
Residential District,80.0,51.0,11.54,37,Rainy,"Dongsi, Beijing",China,2016,6,20,20
Residential District,54.0,49.0,14.42,35,Hot,"Dongsi, Beijing",China,2016,6,20,21
Residential District,69.0,57.0,12.61,39,Hot,"Dongsi, Beijing",China,2016,6,20,22
Residential District,72.0,51.0,12.3,35,Hot,"Dongsi, Beijing",China,2016,6,20,23
Residential District,79.0,35.0,11.63,30,Hot,"Dongsi, Beijing",China,2016,6,21,0
Residential District,78.0,37.0,11.72,31,Clear,"Dongsi, Beijing",China,2016,6,21,1
Residential District,85.0,50.0,11.11,35,Clear,"Dongsi, Beijing",China,2016,6,21,2
Residential District,82.0,45.0,11.36,33,Clear,"Dongsi, Beijing",China,2016,6,21,3
Residential District,85.0,38.0,11.11,31,Clear,"Dongsi, Beijing",China,2016,6,21,4
Residential District,118.0,54.0,8.93,38,Clear,"Dongsi, Beijing",China,2016,6,21,5
Residential District,122.0,58.0,8.72,39,Clear,"Dongsi, Beijing",China,2016,6,21,6
Residential District,122.0,61.0,8.72,42,Clear,"Dongsi, Beijing",China,2016,6,21,7
Residential District,166.0,53.0,6.94,43,Hot,"Dongsi, Beijing",China,2016,6,21,8
Residential District,184.0,46.0,6.41,40,Hot,"Dongsi, Beijing",China,2016,6,21,9
Residential District,179.0,41.0,6.55,39,Hot,"Dongsi, Beijing",China,2016,6,21,10
Residential District,158.0,33.0,7.21,36,Hot,"Dongsi, Beijing",China,2016,6,21,11
Residential District,150.0,35.0,7.5,37,Hot,"Dongsi, Beijing",China,2016,6,21,12
Residential District,150.0,24.0,7.5,32,Hot,"Dongsi, Beijing",China,2016,6,21,13
Residential District,118.0,20.0,8.93,29,Hot,"Dongsi, Beijing",China,2016,6,21,14
Residential District,93.0,16.0,10.49,26,Hot,"Dongsi, Beijing",China,2016,6,21,15
Residential District,100.0,19.0,9.77,27,Hot,"Dongsi, Beijing",China,2016,6,21,16
Residential District,134.0,23.0,8.15,30,Hot,"Dongsi, Beijing",China,2016,6,21,17
Residential District,126.0,23.0,8.52,28,Hot,"Dongsi, Beijing",China,2016,6,21,18
Residential District,119.0,24.0,8.88,27,Hot,"Dongsi, Beijing",China,2016,6,21,19
Residential District,37.0,20.0,14.78,19,Hot,"Dongsi, Beijing",China,2016,6,21,20
Residential District,10.0,37.0,20.13,24,Hot,"Dongsi, Beijing",China,2016,6,21,21
Residential District,26.0,37.0,13.33,24,Clear,"Dongsi, Beijing",China,2016,6,21,22
Residential District,52.0,38.0,14.29,26,Clear,"Dongsi, Beijing",China,2016,6,21,23
Residential District,59.0,42.0,13.76,29,Clear,"Dongsi, Beijing",China,2016,6,22,0
Residential District,51.0,32.0,14.85,24,Clear,"Dongsi, Beijing",China,2016,6,22,1
Residential District,39.0,21.0,16.85,21,Clear,"Dongsi, Beijing",China,2016,6,22,2
Residential District,26.0,24.0,19.74,19,Clear,"Dongsi, Beijing",China,2016,6,22,3
Residential District,24.0,26.0,20.27,18,Clear,"Dongsi, Beijing",China,2016,6,22,4
Residential District,23.0,25.0,20.55,21,Clear,"Dongsi, Beijing",China,2016,6,22,5
Residential District,33.0,31.0,18.07,23,Clear,"Dongsi, Beijing",China,2016,6,22,6
Residential District,36.0,38.0,17.44,26,Clear,"Dongsi, Beijing",China,2016,6,22,7
Residential District,30.0,36.0,18.29,26,Clear,"Dongsi, Beijing",China,2016,6,22,8
Residential District,36.0,37.0,16.67,28,Hot,"Dongsi, Beijing",China,2016,6,22,9
Residential District,38.0,55.0,16.04,35,Hot,"Dongsi, Beijing",China,2016,6,22,10
Residential District,51.0,54.0,14.15,36,Hot,"Dongsi, Beijing",China,2016,6,22,11
Residential District,66.0,55.0,12.35,38,Hot,"Dongsi, Beijing",China,2016,6,22,12
Residential District,76.0,37.0,11.45,31,Hot,"Dongsi, Beijing",China,2016,6,22,13
Residential District,83.0,22.0,11.28,25,Hot,"Dongsi, Beijing",China,2016,6,22,14
Residential District,82.0,18.0,11.36,22,Hot,"Dongsi, Beijing",China,2016,6,22,15
Residential District,79.0,19.0,11.63,25,Hot,"Dongsi, Beijing",China,2016,6,22,16
Residential District,81.0,23.0,11.32,12,Hot,"Dongsi, Beijing",China,2016,6,22,17
Residential District,88.0,30.0,10.87,25,Rainy,"Dongsi, Beijing",China,2016,6,22,18
Residential District,50.0,24.0,15.0,22,Hot,"Dongsi, Beijing",China,2016,6,22,19
Residential District,36.0,32.0,15.23,24,Hot,"Dongsi, Beijing",China,2016,6,22,20
Residential District,44.0,51.0,13.64,34,Hot,"Dongsi, Beijing",China,2016,6,22,21
Residential District,103.0,67.0,7.46,45,Hot,"Dongsi, Beijing",China,2016,6,22,22
Residential District,113.0,45.0,9.2,35,Hot,"Dongsi, Beijing",China,2016,6,22,23
Residential District,71.0,47.0,12.4,31,Hot,"Dongsi, Beijing",China,2016,6,23,0
Residential District,45.0,30.0,14.22,24,Hot,"Dongsi, Beijing",China,2016,6,23,1
Residential District,52.0,35.0,13.1,25,Hot,"Dongsi, Beijing",China,2016,6,23,2
Residential District,39.0,35.0,13.95,25,Hot,"Dongsi, Beijing",China,2016,6,23,3
Residential District,46.0,50.0,12.05,32,Hot,"Dongsi, Beijing",China,2016,6,23,4
Residential District,97.0,82.0,8.77,47,Clear,"Dongsi, Beijing",China,2016,6,23,5
Residential District,137.0,47.0,7.92,37,Hot,"Dongsi, Beijing",China,2016,6,23,6
Residential District,144.0,47.0,7.73,37,Hot,"Dongsi, Beijing",China,2016,6,23,7
Residential District,138.0,57.0,7.98,42,Hot,"Dongsi, Beijing",China,2016,6,23,8
Residential District,71.0,42.0,12.4,31,Hot,"Dongsi, Beijing",China,2016,6,23,9
Residential District,36.0,51.0,16.13,34,Hot,"Dongsi, Beijing",China,2016,6,23,10
Residential District,43.0,42.0,12.55,19,Hot,"Dongsi, Beijing",China,2016,6,23,11
Residential District,103.0,43.0,9.8,54,Hot,"Dongsi, Beijing",China,2016,6,23,14
Residential District,82.0,36.0,11.36,31,Hot,"Dongsi, Beijing",China,2016,6,23,15
Residential District,68.0,33.0,12.71,41,Hot,"Dongsi, Beijing",China,2016,6,23,16
Residential District,70.0,33.0,12.45,41,Hot,"Dongsi, Beijing",China,2016,6,23,17
Residential District,84.0,36.0,10.68,42,Hot,"Dongsi, Beijing",China,2016,6,23,18
Residential District,95.0,34.0,9.74,37,Hot,"Dongsi, Beijing",China,2016,6,23,19
Residential District,102.0,34.0,9.87,32,Hot,"Dongsi, Beijing",China,2016,6,23,20
Residential District,74.0,29.0,12.1,27,Windy,"Dongsi, Beijing",China,2016,6,23,21
Residential District,44.0,26.0,13.1,24,Clear,"Dongsi, Beijing",China,2016,6,23,22
Residential District,37.0,37.0,15.87,29,Clear,"Dongsi, Beijing",China,2016,6,23,23
Residential District,45.0,45.0,15.38,33,Clear,"Dongsi, Beijing",China,2016,6,24,0
Residential District,55.0,68.0,13.51,44,Clear,"Dongsi, Beijing",China,2016,6,24,1
Residential District,53.0,74.0,14.29,46,Clear,"Dongsi, Beijing",China,2016,6,24,2
Residential District,44.0,71.0,15.96,38,Clear,"Dongsi, Beijing",China,2016,6,24,3
Residential District,34.0,75.0,17.86,38,Clear,"Dongsi, Beijing",China,2016,6,24,4
Residential District,32.0,76.0,18.29,40,Clear,"Dongsi, Beijing",China,2016,6,24,5
Residential District,16.0,43.0,22.06,23,Clear,"Dongsi, Beijing",China,2016,6,24,6
Residential District,12.0,29.0,20.0,17,Hot,"Dongsi, Beijing",China,2016,6,24,7
Residential District,9.0,32.0,21.9,20,Hot,"Dongsi, Beijing",China,2016,6,24,8
Residential District,7.0,27.0,23.44,16,Hot,"Dongsi, Beijing",China,2016,6,24,9
Residential District,11.0,20.0,24.19,14,Hot,"Dongsi, Beijing",China,2016,6,24,10
Residential District,9.0,12.0,24.39,12,Hot,"Dongsi, Beijing",China,2016,6,24,11
Residential District,3.0,10.0,26.55,11,Hot,"Dongsi, Beijing",China,2016,6,24,12
Residential District,6.0,10.0,25.64,11,Hot,"Dongsi, Beijing",China,2016,6,24,13
Residential District,6.0,11.0,25.0,11,Windy,"Dongsi, Beijing",China,2016,6,24,14
Residential District,6.0,12.0,24.59,12,Hot,"Dongsi, Beijing",China,2016,6,24,15
Residential District,15.0,11.0,14.63,10,Hot,"Dongsi, Beijing",China,2016,6,24,16
Residential District,30.0,21.0,16.85,14,Hot,"Dongsi, Beijing",China,2016,6,24,17
Residential District,9.0,20.0,25.42,14,Hot,"Dongsi, Beijing",China,2016,6,24,18
Residential District,9.0,19.0,24.59,14,Hot,"Dongsi, Beijing",China,2016,6,24,19
Residential District,8.0,16.0,21.43,11,Hot,"Dongsi, Beijing",China,2016,6,24,20
Residential District,6.0,17.0,21.28,13,Hot,"Dongsi, Beijing",China,2016,6,24,21
Residential District,11.0,21.0,22.06,14,Hot,"Dongsi, Beijing",China,2016,6,24,22
Residential District,8.0,27.0,23.81,16,Hot,"Dongsi, Beijing",China,2016,6,24,23
Residential District,10.0,32.0,23.81,18,Hot,"Dongsi, Beijing",China,2016,6,25,0
Residential District,10.0,35.0,24.19,19,Hot,"Dongsi, Beijing",China,2016,6,25,1
Residential District,8.0,42.0,23.62,23,Hot,"Dongsi, Beijing",China,2016,6,25,2
Residential District,7.0,35.0,25.42,19,Hot,"Dongsi, Beijing",China,2016,6,25,3
Residential District,12.0,37.0,23.44,21,Hot,"Dongsi, Beijing",China,2016,6,25,4
Residential District,12.0,42.0,22.9,23,Clear,"Dongsi, Beijing",China,2016,6,25,5
Residential District,6.0,41.0,22.39,22,Clear,"Dongsi, Beijing",China,2016,6,25,6
Residential District,10.0,42.0,21.9,23,Clear,"Dongsi, Beijing",China,2016,6,25,7
Residential District,12.0,29.0,21.28,19,Hot,"Dongsi, Beijing",China,2016,6,25,8
Residential District,7.0,20.0,22.73,14,Hot,"Dongsi, Beijing",China,2016,6,25,9
Residential District,9.0,16.0,22.06,13,Hot,"Dongsi, Beijing",China,2016,6,25,10
Residential District,17.0,12.0,21.43,12,Hot,"Dongsi, Beijing",China,2016,6,25,11
Residential District,16.0,11.0,22.06,11,Hot,"Dongsi, Beijing",China,2016,6,25,12
Residential District,19.0,10.0,21.74,11,Hot,"Dongsi, Beijing",China,2016,6,25,13
Residential District,23.0,9.0,20.55,11,Hot,"Dongsi, Beijing",China,2016,6,25,14
Residential District,23.0,9.0,20.55,11,Hot,"Dongsi, Beijing",China,2016,6,25,15
Residential District,18.0,9.0,21.43,11,Hot,"Dongsi, Beijing",China,2016,6,25,16
Residential District,23.0,10.0,20.0,11,Hot,"Dongsi, Beijing",China,2016,6,25,17
Residential District,24.0,17.0,19.35,13,Hot,"Dongsi, Beijing",China,2016,6,25,18
Residential District,24.0,24.0,17.44,15,Hot,"Dongsi, Beijing",China,2016,6,25,19
Residential District,24.0,37.0,18.07,21,Hot,"Dongsi, Beijing",China,2016,6,25,20
Residential District,28.0,71.0,15.87,35,Hot,"Dongsi, Beijing",China,2016,6,25,21
Residential District,32.0,66.0,15.08,32,Hot,"Dongsi, Beijing",China,2016,6,25,22
Residential District,33.0,60.0,15.08,30,Hot,"Dongsi, Beijing",China,2016,6,25,23
Residential District,35.0,64.0,14.29,31,Hot,"Dongsi, Beijing",China,2016,6,26,0
Residential District,43.0,73.0,13.27,36,Clear,"Dongsi, Beijing",China,2016,6,26,1
Residential District,48.0,102.0,11.76,47,Clear,"Dongsi, Beijing",China,2016,6,26,2
Residential District,52.0,94.0,12.2,42,Clear,"Dongsi, Beijing",China,2016,6,26,3
Residential District,51.0,99.0,12.2,44,Clear,"Dongsi, Beijing",China,2016,6,26,4
Residential District,49.0,55.0,13.89,30,Clear,"Dongsi, Beijing",China,2016,6,26,5
Residential District,47.0,55.0,14.49,28,Clear,"Dongsi, Beijing",China,2016,6,26,6
Residential District,35.0,47.0,16.13,26,Hot,"Dongsi, Beijing",China,2016,6,26,7
Residential District,40.0,51.0,14.63,29,Hot,"Dongsi, Beijing",China,2016,6,26,8
Residential District,35.0,39.0,15.87,23,Hot,"Dongsi, Beijing",China,2016,6,26,9
Residential District,40.0,36.0,15.54,22,Hot,"Dongsi, Beijing",China,2016,6,26,10
Residential District,40.0,45.0,15.0,27,Hot,"Dongsi, Beijing",China,2016,6,26,11
Residential District,51.0,48.0,13.22,30,Hot,"Dongsi, Beijing",China,2016,6,26,12
Residential District,57.0,34.0,13.27,23,Hot,"Dongsi, Beijing",China,2016,6,26,13
Residential District,41.0,18.0,16.22,15,Hot,"Dongsi, Beijing",China,2016,6,26,14
Residential District,30.0,15.0,16.3,14,Windy,"Dongsi, Beijing",China,2016,6,26,15
Residential District,36.0,18.0,14.49,15,Windy,"Dongsi, Beijing",China,2016,6,26,16
Residential District,39.0,18.0,13.27,15,Windy,"Dongsi, Beijing",China,2016,6,26,17
Residential District,43.0,23.0,13.04,18,Hot,"Dongsi, Beijing",China,2016,6,26,18
Residential District,49.0,30.0,13.1,21,Hot,"Dongsi, Beijing",China,2016,6,26,19
Residential District,44.0,35.0,14.08,22,Hot,"Dongsi, Beijing",China,2016,6,26,20
Residential District,47.0,43.0,12.82,26,Hot,"Dongsi, Beijing",China,2016,6,26,21
Residential District,45.0,46.0,13.7,27,Hot,"Dongsi, Beijing",China,2016,6,26,22
Residential District,41.0,39.0,14.08,23,Hot,"Dongsi, Beijing",China,2016,6,26,23
Residential District,43.0,34.0,14.35,22,Hot,"Dongsi, Beijing",China,2016,6,27,0
Residential District,44.0,44.0,13.39,25,Hot,"Dongsi, Beijing",China,2016,6,27,1
Residential District,46.0,37.0,13.39,24,Hot,"Dongsi, Beijing",China,2016,6,27,2
Residential District,53.0,33.0,12.71,23,Hot,"Dongsi, Beijing",China,2016,6,27,3
Residential District,58.0,37.0,12.45,24,Hot,"Dongsi, Beijing",China,2016,6,27,4
Residential District,64.0,38.0,11.67,26,Hot,"Dongsi, Beijing",China,2016,6,27,5
Residential District,71.0,39.0,10.99,28,Hot,"Dongsi, Beijing",China,2016,6,27,6
Residential District,76.0,49.0,10.6,33,Hot,"Dongsi, Beijing",China,2016,6,27,7
Residential District,70.0,64.0,11.28,38,Hot,"Dongsi, Beijing",China,2016,6,27,8
Residential District,51.0,57.0,12.2,34,Clear,"Dongsi, Beijing",China,2016,6,27,9
Residential District,60.0,55.0,13.64,35,Rainy,"Dongsi, Beijing",China,2016,6,27,10
Residential District,61.0,53.0,12.93,34,Rainy,"Dongsi, Beijing",China,2016,6,27,11
Residential District,67.0,46.0,12.82,32,Hot,"Dongsi, Beijing",China,2016,6,27,12
Residential District,62.0,29.0,13.04,25,Hot,"Dongsi, Beijing",China,2016,6,27,13
Residential District,86.0,32.0,10.27,29,Hot,"Dongsi, Beijing",China,2016,6,27,14
Residential District,83.0,30.0,10.0,29,Rainy,"Dongsi, Beijing",China,2016,6,27,15
Residential District,82.0,35.0,11.36,16,Rainy,"Dongsi, Beijing",China,2016,6,27,16
Residential District,75.0,37.0,12.0,21,Hot,"Dongsi, Beijing",China,2016,6,27,17
Residential District,84.0,46.0,11.19,32,Hot,"Dongsi, Beijing",China,2016,6,27,18
Residential District,72.0,46.0,12.24,32,Hot,"Dongsi, Beijing",China,2016,6,27,19
Residential District,57.0,35.0,14.02,25,Clear,"Dongsi, Beijing",China,2016,6,27,20
Residential District,49.0,30.0,14.71,24,Clear,"Dongsi, Beijing",China,2016,6,27,21
Residential District,46.0,32.0,15.62,24,Clear,"Dongsi, Beijing",China,2016,6,27,22
Residential District,51.0,35.0,14.85,25,Clear,"Dongsi, Beijing",China,2016,6,27,23
Residential District,56.0,43.0,14.15,28,Clear,"Dongsi, Beijing",China,2016,6,28,0
Residential District,67.0,45.0,12.82,29,Clear,"Dongsi, Beijing",China,2016,6,28,1
Residential District,67.0,44.0,12.82,28,Rainy,"Dongsi, Beijing",China,2016,6,28,2
Residential District,91.0,38.0,10.64,25,Rainy,"Dongsi, Beijing",China,2016,6,28,3
Residential District,82.0,28.0,11.36,20,Rainy,"Dongsi, Beijing",China,2016,6,28,4
Residential District,64.0,22.0,13.16,20,Rainy,"Dongsi, Beijing",China,2016,6,28,5
Residential District,72.0,22.0,12.3,20,Rainy,"Dongsi, Beijing",China,2016,6,28,6
Residential District,49.0,27.0,15.15,21,Rainy,"Dongsi, Beijing",China,2016,6,28,7
Residential District,18.0,25.0,22.06,19,Clear,"Dongsi, Beijing",China,2016,6,28,8
Residential District,21.0,36.0,20.98,24,Clear,"Dongsi, Beijing",China,2016,6,28,9
Residential District,27.0,46.0,19.35,29,Clear,"Dongsi, Beijing",China,2016,6,28,10
Residential District,61.0,37.0,13.51,29,Clear,"Dongsi, Beijing",China,2016,6,28,13
Residential District,69.0,39.0,12.61,32,Clear,"Dongsi, Beijing",China,2016,6,28,14
Residential District,87.0,34.0,10.95,30,Rainy,"Dongsi, Beijing",China,2016,6,28,15
Residential District,87.0,36.0,10.95,31,Clear,"Dongsi, Beijing",China,2016,6,28,16
Residential District,103.0,31.0,9.8,27,Clear,"Dongsi, Beijing",China,2016,6,28,17
Residential District,118.0,36.0,8.93,31,Clear,"Dongsi, Beijing",China,2016,6,28,18
Residential District,126.0,42.0,8.52,34,Rainy,"Dongsi, Beijing",China,2016,6,28,19
Residential District,125.0,53.0,8.57,39,Clear,"Dongsi, Beijing",China,2016,6,28,20
Residential District,141.0,47.0,7.85,37,Rainy,"Dongsi, Beijing",China,2016,6,28,21
Residential District,141.0,75.0,7.85,48,Rainy,"Dongsi, Beijing",China,2016,6,28,22
Residential District,146.0,64.0,7.65,43,Clear,"Dongsi, Beijing",China,2016,6,28,23
Residential District,113.0,41.0,9.2,32,Rainy,"Dongsi, Beijing",China,2016,6,29,0
Residential District,102.0,32.0,9.87,29,Clear,"Dongsi, Beijing",China,2016,6,29,1
Residential District,97.0,27.0,10.2,26,Clear,"Dongsi, Beijing",China,2016,6,29,2
Residential District,101.0,29.0,9.93,27,Clear,"Dongsi, Beijing",China,2016,6,29,3
Residential District,108.0,30.0,9.49,27,Clear,"Dongsi, Beijing",China,2016,6,29,4
Residential District,127.0,41.0,8.47,32,Clear,"Dongsi, Beijing",China,2016,6,29,5
Residential District,122.0,36.0,8.72,31,Clear,"Dongsi, Beijing",China,2016,6,29,6
Residential District,120.0,36.0,8.82,31,Clear,"Dongsi, Beijing",China,2016,6,29,7
Residential District,124.0,35.0,8.62,30,Clear,"Dongsi, Beijing",China,2016,6,29,8
Residential District,129.0,38.0,8.38,33,Clear,"Dongsi, Beijing",China,2016,6,29,9
Residential District,121.0,37.0,8.77,31,Hot,"Dongsi, Beijing",China,2016,6,29,10
Residential District,114.0,42.0,9.15,34,Hot,"Dongsi, Beijing",China,2016,6,29,11
Residential District,126.0,40.0,8.52,34,Hot,"Dongsi, Beijing",China,2016,6,29,12
Residential District,123.0,34.0,8.67,30,Hot,"Dongsi, Beijing",China,2016,6,29,13
Residential District,122.0,25.0,8.72,26,Hot,"Dongsi, Beijing",China,2016,6,29,14
Residential District,104.0,18.0,9.74,22,Hot,"Dongsi, Beijing",China,2016,6,29,15
Residential District,97.0,20.0,10.2,22,Hot,"Dongsi, Beijing",China,2016,6,29,16
Residential District,115.0,27.0,9.09,26,Hot,"Dongsi, Beijing",China,2016,6,29,17
Residential District,122.0,26.0,8.72,27,Rainy,"Dongsi, Beijing",China,2016,6,29,18
Residential District,133.0,33.0,8.2,31,Rainy,"Dongsi, Beijing",China,2016,6,29,19
Residential District,146.0,66.0,7.65,47,Clear,"Dongsi, Beijing",China,2016,6,29,20
Residential District,168.0,86.0,6.88,56,Clear,"Dongsi, Beijing",China,2016,6,29,21
Residential District,164.0,71.0,7.01,50,Clear,"Dongsi, Beijing",China,2016,6,29,22
Residential District,148.0,59.0,7.58,41,Clear,"Dongsi, Beijing",China,2016,6,29,23
Residential District,106.0,52.0,9.62,36,Clear,"Dongsi, Beijing",China,2016,6,30,0
Residential District,99.0,76.0,10.07,47,Clear,"Dongsi, Beijing",China,2016,6,30,1
Residential District,70.0,79.0,12.5,46,Clear,"Dongsi, Beijing",China,2016,6,30,2
Residential District,60.0,47.0,13.64,26,Clear,"Dongsi, Beijing",China,2016,6,30,3
Residential District,59.0,36.0,13.76,22,Clear,"Dongsi, Beijing",China,2016,6,30,4
Residential District,64.0,41.0,13.16,27,Clear,"Dongsi, Beijing",China,2016,6,30,5
Residential District,54.0,42.0,14.22,29,Rainy,"Dongsi, Beijing",China,2016,6,30,6
Residential District,71.0,52.0,12.4,36,Clear,"Dongsi, Beijing",China,2016,6,30,7
Residential District,87.0,56.0,10.95,39,Clear,"Dongsi, Beijing",China,2016,6,30,8
Residential District,77.0,50.0,11.81,35,Hot,"Dongsi, Beijing",China,2016,6,30,9
Residential District,81.0,45.0,11.45,33,Hot,"Dongsi, Beijing",China,2016,6,30,10
Residential District,68.0,26.0,12.71,24,Hot,"Dongsi, Beijing",China,2016,6,30,11
Residential District,61.0,32.0,13.51,26,Hot,"Dongsi, Beijing",China,2016,6,30,12
Residential District,63.0,30.0,13.27,25,Hot,"Dongsi, Beijing",China,2016,6,30,13
Residential District,65.0,24.0,13.04,24,Hot,"Dongsi, Beijing",China,2016,6,30,14
Residential District,49.0,17.0,15.15,20,Hot,"Dongsi, Beijing",China,2016,6,30,15
Residential District,34.0,16.0,17.86,18,Hot,"Dongsi, Beijing",China,2016,6,30,16
Residential District,34.0,16.0,17.86,18,Hot,"Dongsi, Beijing",China,2016,6,30,17
Residential District,46.0,24.0,12.55,22,Hot,"Dongsi, Beijing",China,2016,6,30,18
Residential District,66.0,24.0,12.61,24,Hot,"Dongsi, Beijing",China,2016,6,30,19
Residential District,88.0,25.0,10.87,26,Hot,"Dongsi, Beijing",China,2016,6,30,20
Residential District,95.0,32.0,10.34,29,Hot,"Dongsi, Beijing",China,2016,6,30,21
Residential District,123.0,41.0,8.67,36,Hot,"Dongsi, Beijing",China,2016,6,30,22
Residential District,160.0,52.0,7.14,42,Hot,"Dongsi, Beijing",China,2016,6,30,23
