district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Industrial District,299.0,107.0,4.3,86,Cold,"Gucheng, Beijing",China,2015,11,28,21
Industrial District,316.0,112.0,4.1,87,Cold,"Gucheng, Beijing",China,2015,11,28,22
Industrial District,315.0,111.0,4.11,87,Cold,"Gucheng, Beijing",China,2015,11,28,23
Industrial District,305.0,110.0,4.23,87,Cold,"Gucheng, Beijing",China,2015,11,29,0
Industrial District,309.0,106.0,4.18,86,Cold,"Gucheng, Beijing",China,2015,11,29,1
Industrial District,304.0,103.0,4.24,85,Cold,"Gucheng, Beijing",China,2015,11,29,2
Industrial District,285.0,100.0,4.48,84,Cold,"Gucheng, Beijing",China,2015,11,29,3
Industrial District,287.0,103.0,4.45,85,Cold,"Gucheng, Beijing",China,2015,11,29,4
Industrial District,289.0,103.0,4.42,85,Cold,"Gucheng, Beijing",China,2015,11,29,5
Industrial District,287.0,97.0,4.45,83,Cold,"Gucheng, Beijing",China,2015,11,29,6
Industrial District,284.0,93.0,4.49,81,Cold,"Gucheng, Beijing",China,2015,11,29,7
Industrial District,290.0,95.0,4.41,82,Cold,"Gucheng, Beijing",China,2015,11,29,8
Industrial District,293.0,92.0,4.37,81,Cold,"Gucheng, Beijing",China,2015,11,29,9
Industrial District,306.0,96.0,4.21,82,Clear,"Gucheng, Beijing",China,2015,11,29,10
Industrial District,307.0,100.0,4.2,84,Clear,"Gucheng, Beijing",China,2015,11,29,11
Industrial District,278.0,96.0,4.57,82,Clear,"Gucheng, Beijing",China,2015,11,29,12
Industrial District,249.0,92.0,5.02,81,Clear,"Gucheng, Beijing",China,2015,11,29,13
Industrial District,216.0,86.0,5.64,79,Clear,"Gucheng, Beijing",China,2015,11,29,14
Industrial District,204.0,88.0,5.91,75,Clear,"Gucheng, Beijing",China,2015,11,29,15
Industrial District,256.0,140.0,4.85,96,Clear,"Gucheng, Beijing",China,2015,11,29,16
Industrial District,419.0,184.0,3.2,100,Clear,"Gucheng, Beijing",China,2015,11,29,17
Industrial District,409.0,162.0,3.26,100,Clear,"Gucheng, Beijing",China,2015,11,29,18
Industrial District,429.0,156.0,3.13,100,Clear,"Gucheng, Beijing",China,2015,11,29,19
Industrial District,444.0,147.0,3.04,99,Cold,"Gucheng, Beijing",China,2015,11,29,20
Industrial District,446.0,144.0,3.02,98,Cold,"Gucheng, Beijing",China,2015,11,29,21
Industrial District,442.0,143.0,3.05,97,Cold,"Gucheng, Beijing",China,2015,11,29,22
Industrial District,425.0,143.0,3.16,97,Cold,"Gucheng, Beijing",China,2015,11,29,23
Industrial District,392.0,127.0,3.39,92,Cold,"Gucheng, Beijing",China,2015,11,30,0
Industrial District,247.0,96.0,5.05,82,Cold,"Gucheng, Beijing",China,2015,11,30,1
Industrial District,153.0,70.0,7.39,74,Cold,"Gucheng, Beijing",China,2015,11,30,2
Industrial District,115.0,61.0,9.09,71,Cold,"Gucheng, Beijing",China,2015,11,30,3
Industrial District,77.0,60.0,11.81,68,Cold,"Gucheng, Beijing",China,2015,11,30,4
Industrial District,56.0,59.0,14.15,51,Cold,"Gucheng, Beijing",China,2015,11,30,5
Industrial District,61.0,57.0,13.51,70,Cold,"Gucheng, Beijing",China,2015,11,30,6
Industrial District,60.0,63.0,13.64,42,Cold,"Gucheng, Beijing",China,2015,11,30,7
Industrial District,87.0,66.0,10.95,48,Cold,"Gucheng, Beijing",China,2015,11,30,8
Industrial District,121.0,70.0,8.77,64,Cold,"Gucheng, Beijing",China,2015,11,30,9
Industrial District,182.0,79.0,6.47,72,Clear,"Gucheng, Beijing",China,2015,11,30,10
Industrial District,233.0,86.0,5.3,76,Clear,"Gucheng, Beijing",China,2015,11,30,11
Industrial District,239.0,88.0,5.19,78,Clear,"Gucheng, Beijing",China,2015,11,30,12
Industrial District,275.0,100.0,4.62,84,Clear,"Gucheng, Beijing",China,2015,11,30,13
Industrial District,330.0,121.0,3.95,90,Clear,"Gucheng, Beijing",China,2015,11,30,14
Industrial District,353.0,128.0,3.72,93,Clear,"Gucheng, Beijing",China,2015,11,30,15
Industrial District,388.0,139.0,3.42,96,Clear,"Gucheng, Beijing",China,2015,11,30,16
Industrial District,458.0,154.0,2.95,100,Clear,"Gucheng, Beijing",China,2015,11,30,17
Industrial District,467.0,154.0,2.9,100,Clear,"Gucheng, Beijing",China,2015,11,30,18
Industrial District,389.0,137.0,3.42,95,Clear,"Gucheng, Beijing",China,2015,11,30,19
Industrial District,407.0,145.0,3.28,98,Clear,"Gucheng, Beijing",China,2015,11,30,20
Industrial District,469.0,160.0,2.89,100,Clear,"Gucheng, Beijing",China,2015,11,30,21
Industrial District,531.0,169.0,2.58,100,Clear,"Gucheng, Beijing",China,2015,11,30,22
Industrial District,546.0,169.0,2.52,100,Clear,"Gucheng, Beijing",China,2015,11,30,23
Industrial District,565.0,169.0,2.44,100,Cold,"Gucheng, Beijing",China,2015,12,1,0
Industrial District,541.0,159.0,2.54,100,Cold,"Gucheng, Beijing",China,2015,12,1,1
Industrial District,542.0,161.0,2.53,100,Clear,"Gucheng, Beijing",China,2015,12,1,2
Industrial District,503.0,152.0,2.71,100,Clear,"Gucheng, Beijing",China,2015,12,1,3
Industrial District,453.0,146.0,2.98,98,Clear,"Gucheng, Beijing",China,2015,12,1,4
Industrial District,475.0,147.0,2.86,99,Clear,"Gucheng, Beijing",China,2015,12,1,5
Industrial District,484.0,144.0,2.81,98,Clear,"Gucheng, Beijing",China,2015,12,1,6
Industrial District,497.0,145.0,2.74,98,Clear,"Gucheng, Beijing",China,2015,12,1,7
Industrial District,560.0,153.0,2.46,100,Clear,"Gucheng, Beijing",China,2015,12,1,8
Industrial District,606.0,153.0,2.29,100,Clear,"Gucheng, Beijing",China,2015,12,1,9
Industrial District,661.0,163.0,2.11,100,Clear,"Gucheng, Beijing",China,2015,12,1,10
Industrial District,675.0,171.0,2.07,100,Clear,"Gucheng, Beijing",China,2015,12,1,11
Industrial District,733.0,179.0,1.92,100,Clear,"Gucheng, Beijing",China,2015,12,1,12
Industrial District,741.0,176.0,1.9,100,Clear,"Gucheng, Beijing",China,2015,12,1,13
Industrial District,661.0,142.0,2.11,97,Clear,"Gucheng, Beijing",China,2015,12,1,14
Industrial District,545.0,114.0,2.52,88,Clear,"Gucheng, Beijing",China,2015,12,1,15
Industrial District,449.0,101.0,3.01,84,Clear,"Gucheng, Beijing",China,2015,12,1,16
Industrial District,442.0,106.0,3.05,86,Clear,"Gucheng, Beijing",China,2015,12,1,17
Industrial District,431.0,105.0,3.12,85,Clear,"Gucheng, Beijing",China,2015,12,1,18
Industrial District,436.0,112.0,3.09,87,Clear,"Gucheng, Beijing",China,2015,12,1,19
Industrial District,455.0,120.0,2.97,90,Cold,"Gucheng, Beijing",China,2015,12,1,20
Industrial District,443.0,115.0,3.04,88,Clear,"Gucheng, Beijing",China,2015,12,1,21
Industrial District,332.0,91.0,3.91,81,Cold,"Gucheng, Beijing",China,2015,12,1,22
Industrial District,244.0,68.0,5.1,70,Clear,"Gucheng, Beijing",China,2015,12,1,23
Industrial District,16.0,14.0,22.73,9,Clear,"Gucheng, Beijing",China,2015,12,2,0
Industrial District,11.0,8.0,24.59,7,Clear,"Gucheng, Beijing",China,2015,12,2,1
Industrial District,10.0,13.0,25.0,9,Clear,"Gucheng, Beijing",China,2015,12,2,5
Industrial District,5.0,10.0,27.27,8,Clear,"Gucheng, Beijing",China,2015,12,2,6
Industrial District,12.0,17.0,24.19,10,Clear,"Gucheng, Beijing",China,2015,12,2,7
Industrial District,3.0,18.0,27.78,10,Clear,"Gucheng, Beijing",China,2015,12,2,8
Industrial District,5.0,16.0,27.27,10,Clear,"Gucheng, Beijing",China,2015,12,2,9
Industrial District,9.0,13.0,25.42,9,Clear,"Gucheng, Beijing",China,2015,12,2,10
Industrial District,8.0,12.0,25.86,8,Clear,"Gucheng, Beijing",China,2015,12,2,11
Industrial District,10.0,11.0,25.0,8,Windy,"Gucheng, Beijing",China,2015,12,2,12
Industrial District,10.0,10.0,25.0,8,Windy,"Gucheng, Beijing",China,2015,12,2,13
Industrial District,6.0,11.0,26.79,8,Clear,"Gucheng, Beijing",China,2015,12,2,14
Industrial District,3.0,11.0,27.78,8,Windy,"Gucheng, Beijing",China,2015,12,2,15
Industrial District,5.0,13.0,27.27,9,Clear,"Gucheng, Beijing",China,2015,12,2,16
Industrial District,10.0,19.0,25.0,11,Clear,"Gucheng, Beijing",China,2015,12,2,17
Industrial District,11.0,17.0,24.59,10,Clear,"Gucheng, Beijing",China,2015,12,2,18
Industrial District,11.0,16.0,24.59,10,Clear,"Gucheng, Beijing",China,2015,12,2,19
Industrial District,8.0,15.0,25.86,9,Clear,"Gucheng, Beijing",China,2015,12,2,20
Industrial District,7.0,13.0,26.32,9,Clear,"Gucheng, Beijing",China,2015,12,2,21
Industrial District,11.0,12.0,24.59,8,Clear,"Gucheng, Beijing",China,2015,12,2,22
Industrial District,4.0,10.0,22.9,8,Clear,"Gucheng, Beijing",China,2015,12,2,23
Industrial District,6.0,9.0,22.56,7,Windy,"Gucheng, Beijing",China,2015,12,3,0
Industrial District,8.0,10.0,25.86,8,Windy,"Gucheng, Beijing",China,2015,12,3,1
Industrial District,8.0,8.0,25.86,7,Cold,"Gucheng, Beijing",China,2015,12,3,2
Industrial District,4.0,11.0,27.52,8,Windy,"Gucheng, Beijing",China,2015,12,3,3
Industrial District,4.0,9.0,27.52,7,Cold,"Gucheng, Beijing",China,2015,12,3,4
Industrial District,6.0,6.0,25.42,6,Cold,"Gucheng, Beijing",China,2015,12,3,5
Industrial District,4.0,6.0,23.08,6,Cold,"Gucheng, Beijing",China,2015,12,3,6
Industrial District,10.0,7.0,21.74,7,Cold,"Gucheng, Beijing",China,2015,12,3,7
Industrial District,9.0,11.0,25.42,8,Cold,"Gucheng, Beijing",China,2015,12,3,8
Industrial District,6.0,10.0,26.79,8,Clear,"Gucheng, Beijing",China,2015,12,3,9
Industrial District,10.0,9.0,23.81,7,Clear,"Gucheng, Beijing",China,2015,12,3,10
Industrial District,11.0,9.0,20.69,7,Clear,"Gucheng, Beijing",China,2015,12,3,11
Industrial District,17.0,10.0,22.39,8,Clear,"Gucheng, Beijing",China,2015,12,3,12
Industrial District,15.0,9.0,23.08,7,Windy,"Gucheng, Beijing",China,2015,12,3,13
Industrial District,15.0,11.0,23.08,8,Clear,"Gucheng, Beijing",China,2015,12,3,15
Industrial District,11.0,14.0,23.81,9,Clear,"Gucheng, Beijing",China,2015,12,3,16
Industrial District,15.0,18.0,23.08,10,Windy,"Gucheng, Beijing",China,2015,12,3,17
Industrial District,19.0,18.0,21.74,10,Clear,"Gucheng, Beijing",China,2015,12,3,18
Industrial District,23.0,19.0,20.55,11,Clear,"Gucheng, Beijing",China,2015,12,3,19
Industrial District,16.0,17.0,22.73,10,Clear,"Gucheng, Beijing",China,2015,12,3,20
Industrial District,13.0,14.0,23.81,9,Clear,"Gucheng, Beijing",China,2015,12,3,21
Industrial District,21.0,16.0,21.13,10,Cold,"Gucheng, Beijing",China,2015,12,3,22
Industrial District,15.0,15.0,23.08,9,Clear,"Gucheng, Beijing",China,2015,12,3,23
Industrial District,13.0,18.0,23.81,10,Clear,"Gucheng, Beijing",China,2015,12,4,0
Industrial District,13.0,14.0,23.81,9,Clear,"Gucheng, Beijing",China,2015,12,4,1
Industrial District,6.0,17.0,26.79,10,Cold,"Gucheng, Beijing",China,2015,12,4,2
Industrial District,10.0,12.0,25.0,8,Clear,"Gucheng, Beijing",China,2015,12,4,3
Industrial District,8.0,10.0,25.86,8,Cold,"Gucheng, Beijing",China,2015,12,4,4
Industrial District,6.0,11.0,26.79,8,Clear,"Gucheng, Beijing",China,2015,12,4,5
Industrial District,6.0,14.0,26.79,9,Clear,"Gucheng, Beijing",China,2015,12,4,6
Industrial District,7.0,13.0,26.32,9,Clear,"Gucheng, Beijing",China,2015,12,4,7
Industrial District,4.0,24.0,26.55,12,Clear,"Gucheng, Beijing",China,2015,12,4,8
Industrial District,4.0,22.0,26.79,11,Clear,"Gucheng, Beijing",China,2015,12,4,9
Industrial District,8.0,19.0,24.0,11,Clear,"Gucheng, Beijing",China,2015,12,4,10
Industrial District,9.0,16.0,23.81,10,Clear,"Gucheng, Beijing",China,2015,12,4,11
Industrial District,5.0,14.0,27.03,19,Windy,"Gucheng, Beijing",China,2015,12,4,12
Industrial District,13.0,16.0,23.44,21,Windy,"Gucheng, Beijing",China,2015,12,4,13
Industrial District,13.0,12.0,21.13,18,Clear,"Gucheng, Beijing",China,2015,12,4,14
Industrial District,12.0,14.0,22.73,19,Clear,"Gucheng, Beijing",China,2015,12,4,15
Industrial District,13.0,17.0,22.9,20,Clear,"Gucheng, Beijing",China,2015,12,4,16
Industrial District,14.0,23.0,22.73,23,Clear,"Gucheng, Beijing",China,2015,12,4,17
Industrial District,39.0,45.0,16.04,35,Clear,"Gucheng, Beijing",China,2015,12,4,18
Industrial District,94.0,81.0,8.98,60,Clear,"Gucheng, Beijing",China,2015,12,4,19
Industrial District,147.0,88.0,6.67,70,Clear,"Gucheng, Beijing",China,2015,12,4,20
Industrial District,121.0,85.0,6.44,71,Clear,"Gucheng, Beijing",China,2015,12,4,21
Industrial District,137.0,85.0,6.54,72,Cold,"Gucheng, Beijing",China,2015,12,4,22
Industrial District,145.0,85.0,6.28,79,Cold,"Gucheng, Beijing",China,2015,12,4,23
Industrial District,141.0,85.0,6.38,79,Cold,"Gucheng, Beijing",China,2015,12,5,0
Industrial District,98.0,74.0,9.8,57,Cold,"Gucheng, Beijing",China,2015,12,5,1
Industrial District,45.0,50.0,15.79,40,Cold,"Gucheng, Beijing",China,2015,12,5,2
Industrial District,35.0,48.0,16.95,46,Cold,"Gucheng, Beijing",China,2015,12,5,3
Industrial District,51.0,73.0,14.49,64,Cold,"Gucheng, Beijing",China,2015,12,5,4
Industrial District,54.0,75.0,13.82,76,Cold,"Gucheng, Beijing",China,2015,12,5,5
Industrial District,52.0,72.0,13.22,75,Cold,"Gucheng, Beijing",China,2015,12,5,6
Industrial District,46.0,69.0,15.08,71,Cold,"Gucheng, Beijing",China,2015,12,5,7
Industrial District,35.0,68.0,15.71,67,Cold,"Gucheng, Beijing",China,2015,12,5,8
Industrial District,51.0,67.0,12.71,73,Clear,"Gucheng, Beijing",China,2015,12,5,9
Industrial District,45.0,57.0,14.15,55,Clear,"Gucheng, Beijing",China,2015,12,5,10
Industrial District,40.0,46.0,15.08,44,Clear,"Gucheng, Beijing",China,2015,12,5,11
Industrial District,41.0,43.0,15.38,41,Clear,"Gucheng, Beijing",China,2015,12,5,12
Industrial District,41.0,36.0,16.39,36,Clear,"Gucheng, Beijing",China,2015,12,5,13
Industrial District,28.0,47.0,15.62,36,Clear,"Gucheng, Beijing",China,2015,12,5,16
Industrial District,56.0,78.0,10.64,54,Clear,"Gucheng, Beijing",China,2015,12,5,17
Industrial District,99.0,95.0,8.38,69,Clear,"Gucheng, Beijing",China,2015,12,5,18
Industrial District,126.0,99.0,7.39,74,Clear,"Gucheng, Beijing",China,2015,12,5,19
Industrial District,123.0,102.0,7.18,78,Clear,"Gucheng, Beijing",China,2015,12,5,20
Industrial District,181.0,113.0,4.37,88,Clear,"Gucheng, Beijing",China,2015,12,5,21
Industrial District,179.0,104.0,5.28,85,Cold,"Gucheng, Beijing",China,2015,12,5,22
Industrial District,164.0,97.0,5.18,83,Cold,"Gucheng, Beijing",China,2015,12,5,23
Industrial District,109.0,80.0,8.57,77,Cold,"Gucheng, Beijing",China,2015,12,6,0
Industrial District,101.0,73.0,9.26,75,Cold,"Gucheng, Beijing",China,2015,12,6,1
Industrial District,88.0,66.0,10.27,71,Cold,"Gucheng, Beijing",China,2015,12,6,2
Industrial District,86.0,69.0,10.56,74,Cold,"Gucheng, Beijing",China,2015,12,6,3
Industrial District,83.0,63.0,10.83,72,Cold,"Gucheng, Beijing",China,2015,12,6,4
Industrial District,78.0,68.0,10.75,74,Cold,"Gucheng, Beijing",China,2015,12,6,5
Industrial District,94.0,69.0,10.03,74,Cold,"Gucheng, Beijing",China,2015,12,6,6
Industrial District,63.0,64.0,12.66,62,Cold,"Gucheng, Beijing",China,2015,12,6,7
Industrial District,68.0,67.0,11.67,72,Cold,"Gucheng, Beijing",China,2015,12,6,8
Industrial District,70.0,67.0,11.36,68,Clear,"Gucheng, Beijing",China,2015,12,6,9
Industrial District,74.0,65.0,11.19,64,Clear,"Gucheng, Beijing",China,2015,12,6,10
Industrial District,91.0,69.0,9.77,72,Clear,"Gucheng, Beijing",China,2015,12,6,11
Industrial District,110.0,77.0,8.6,75,Clear,"Gucheng, Beijing",China,2015,12,6,12
Industrial District,115.0,76.0,8.62,70,Clear,"Gucheng, Beijing",China,2015,12,6,13
Industrial District,120.0,80.0,8.47,69,Clear,"Gucheng, Beijing",China,2015,12,6,14
Industrial District,133.0,91.0,7.81,76,Clear,"Gucheng, Beijing",China,2015,12,6,15
Industrial District,142.0,98.0,7.3,80,Clear,"Gucheng, Beijing",China,2015,12,6,16
Industrial District,156.0,104.0,6.83,85,Clear,"Gucheng, Beijing",China,2015,12,6,17
Industrial District,168.0,108.0,6.44,86,Clear,"Gucheng, Beijing",China,2015,12,6,18
Industrial District,173.0,105.0,6.33,85,Clear,"Gucheng, Beijing",China,2015,12,6,19
Industrial District,166.0,99.0,6.61,83,Clear,"Gucheng, Beijing",China,2015,12,6,20
Industrial District,177.0,101.0,6.16,84,Clear,"Gucheng, Beijing",China,2015,12,6,21
Industrial District,184.0,99.0,5.99,83,Clear,"Gucheng, Beijing",China,2015,12,6,22
Industrial District,176.0,100.0,6.33,84,Clear,"Gucheng, Beijing",China,2015,12,6,23
Industrial District,177.0,99.0,6.44,83,Clear,"Gucheng, Beijing",China,2015,12,7,0
Industrial District,171.0,95.0,6.7,82,Clear,"Gucheng, Beijing",China,2015,12,7,1
Industrial District,172.0,95.0,6.74,82,Clear,"Gucheng, Beijing",China,2015,12,7,2
Industrial District,171.0,92.0,6.64,81,Clear,"Gucheng, Beijing",China,2015,12,7,3
Industrial District,181.0,96.0,6.49,82,Clear,"Gucheng, Beijing",China,2015,12,7,4
Industrial District,181.0,96.0,6.49,82,Clear,"Gucheng, Beijing",China,2015,12,7,5
Industrial District,182.0,93.0,6.47,81,Clear,"Gucheng, Beijing",China,2015,12,7,6
Industrial District,190.0,94.0,6.22,82,Clear,"Gucheng, Beijing",China,2015,12,7,7
Industrial District,193.0,95.0,6.12,82,Clear,"Gucheng, Beijing",China,2015,12,7,8
Industrial District,202.0,95.0,5.95,82,Clear,"Gucheng, Beijing",China,2015,12,7,9
Industrial District,205.0,97.0,5.88,83,Clear,"Gucheng, Beijing",China,2015,12,7,10
Industrial District,191.0,88.0,6.22,80,Clear,"Gucheng, Beijing",China,2015,12,7,11
Industrial District,191.0,87.0,6.22,80,Clear,"Gucheng, Beijing",China,2015,12,7,12
Industrial District,205.0,97.0,5.88,83,Clear,"Gucheng, Beijing",China,2015,12,7,13
Industrial District,206.0,101.0,5.86,84,Clear,"Gucheng, Beijing",China,2015,12,7,14
Industrial District,208.0,106.0,5.81,86,Clear,"Gucheng, Beijing",China,2015,12,7,15
Industrial District,221.0,112.0,5.4,87,Clear,"Gucheng, Beijing",China,2015,12,7,16
Industrial District,225.0,111.0,5.36,87,Clear,"Gucheng, Beijing",China,2015,12,7,17
Industrial District,228.0,111.0,5.25,87,Clear,"Gucheng, Beijing",China,2015,12,7,18
Industrial District,230.0,109.0,5.24,87,Clear,"Gucheng, Beijing",China,2015,12,7,19
Industrial District,251.0,106.0,4.83,86,Clear,"Gucheng, Beijing",China,2015,12,7,20
Industrial District,260.0,100.0,4.69,84,Cold,"Gucheng, Beijing",China,2015,12,7,21
Industrial District,263.0,96.0,4.78,82,Cold,"Gucheng, Beijing",China,2015,12,7,22
Industrial District,260.0,95.0,4.84,82,Cold,"Gucheng, Beijing",China,2015,12,7,23
Industrial District,253.0,88.0,4.95,80,Cold,"Gucheng, Beijing",China,2015,12,8,0
Industrial District,243.0,86.0,5.12,79,Cold,"Gucheng, Beijing",China,2015,12,8,1
Industrial District,236.0,85.0,5.24,79,Cold,"Gucheng, Beijing",China,2015,12,8,2
Industrial District,237.0,81.0,5.23,78,Cold,"Gucheng, Beijing",China,2015,12,8,3
Industrial District,228.0,79.0,5.4,77,Cold,"Gucheng, Beijing",China,2015,12,8,4
Industrial District,229.0,76.0,5.38,76,Cold,"Gucheng, Beijing",China,2015,12,8,5
Industrial District,231.0,73.0,5.34,75,Cold,"Gucheng, Beijing",China,2015,12,8,6
Industrial District,228.0,78.0,5.4,77,Clear,"Gucheng, Beijing",China,2015,12,8,7
Industrial District,239.0,81.0,5.19,78,Clear,"Gucheng, Beijing",China,2015,12,8,8
Industrial District,245.0,84.0,5.08,79,Clear,"Gucheng, Beijing",China,2015,12,8,9
Industrial District,258.0,91.0,4.87,81,Clear,"Gucheng, Beijing",China,2015,12,8,10
Industrial District,265.0,99.0,4.76,83,Clear,"Gucheng, Beijing",China,2015,12,8,11
Industrial District,277.0,106.0,4.59,86,Clear,"Gucheng, Beijing",China,2015,12,8,12
Industrial District,282.0,102.0,4.52,84,Clear,"Gucheng, Beijing",China,2015,12,8,13
Industrial District,289.0,110.0,4.42,87,Clear,"Gucheng, Beijing",China,2015,12,8,14
Industrial District,309.0,114.0,4.18,88,Clear,"Gucheng, Beijing",China,2015,12,8,15
Industrial District,323.0,117.0,4.02,89,Clear,"Gucheng, Beijing",China,2015,12,8,16
Industrial District,314.0,116.0,4.12,89,Clear,"Gucheng, Beijing",China,2015,12,8,17
Industrial District,287.0,105.0,4.45,85,Clear,"Gucheng, Beijing",China,2015,12,8,18
Industrial District,285.0,105.0,4.48,85,Clear,"Gucheng, Beijing",China,2015,12,8,19
Industrial District,360.0,115.0,3.66,88,Clear,"Gucheng, Beijing",China,2015,12,8,20
Industrial District,353.0,110.0,3.72,87,Rainy,"Gucheng, Beijing",China,2015,12,8,21
Industrial District,308.0,104.0,4.19,85,Rainy,"Gucheng, Beijing",China,2015,12,8,22
Industrial District,277.0,100.0,4.59,84,Rainy,"Gucheng, Beijing",China,2015,12,8,23
Industrial District,256.0,94.0,4.9,82,Rainy,"Gucheng, Beijing",China,2015,12,9,0
Industrial District,221.0,85.0,5.54,79,Rainy,"Gucheng, Beijing",China,2015,12,9,1
Industrial District,199.0,80.0,6.02,77,Rainy,"Gucheng, Beijing",China,2015,12,9,2
Industrial District,190.0,80.0,6.25,77,Clear,"Gucheng, Beijing",China,2015,12,9,3
Industrial District,166.0,81.0,6.94,78,Clear,"Gucheng, Beijing",China,2015,12,9,4
Industrial District,174.0,88.0,6.7,80,Clear,"Gucheng, Beijing",China,2015,12,9,5
Industrial District,194.0,89.0,6.15,80,Clear,"Gucheng, Beijing",China,2015,12,9,6
Industrial District,192.0,88.0,6.2,80,Clear,"Gucheng, Beijing",China,2015,12,9,7
Industrial District,205.0,93.0,5.88,81,Clear,"Gucheng, Beijing",China,2015,12,9,8
Industrial District,210.0,97.0,5.77,83,Clear,"Gucheng, Beijing",China,2015,12,9,9
Industrial District,225.0,100.0,5.45,84,Clear,"Gucheng, Beijing",China,2015,12,9,10
Industrial District,232.0,100.0,5.32,84,Clear,"Gucheng, Beijing",China,2015,12,9,11
Industrial District,237.0,92.0,5.23,81,Clear,"Gucheng, Beijing",China,2015,12,9,12
Industrial District,235.0,82.0,5.26,78,Clear,"Gucheng, Beijing",China,2015,12,9,13
Industrial District,221.0,71.0,5.54,74,Clear,"Gucheng, Beijing",China,2015,12,9,14
Industrial District,232.0,79.0,5.32,77,Clear,"Gucheng, Beijing",China,2015,12,9,15
Industrial District,242.0,89.0,5.14,80,Clear,"Gucheng, Beijing",China,2015,12,9,16
Industrial District,256.0,99.0,4.9,83,Clear,"Gucheng, Beijing",China,2015,12,9,17
Industrial District,262.0,98.0,4.81,83,Clear,"Gucheng, Beijing",China,2015,12,9,18
Industrial District,273.0,96.0,4.64,82,Clear,"Gucheng, Beijing",China,2015,12,9,19
Industrial District,264.0,85.0,4.78,79,Clear,"Gucheng, Beijing",China,2015,12,9,20
Industrial District,254.0,82.0,4.93,78,Clear,"Gucheng, Beijing",China,2015,12,9,21
Industrial District,240.0,82.0,5.17,78,Clear,"Gucheng, Beijing",China,2015,12,9,22
Industrial District,246.0,78.0,5.07,77,Clear,"Gucheng, Beijing",China,2015,12,9,23
Industrial District,272.0,95.0,4.66,82,Clear,"Gucheng, Beijing",China,2015,12,10,0
Industrial District,275.0,84.0,4.62,79,Clear,"Gucheng, Beijing",China,2015,12,10,1
Industrial District,241.0,73.0,5.15,75,Clear,"Gucheng, Beijing",China,2015,12,10,2
Industrial District,231.0,68.0,5.34,74,Clear,"Gucheng, Beijing",China,2015,12,10,3
Industrial District,215.0,60.0,5.66,71,Cold,"Gucheng, Beijing",China,2015,12,10,4
Industrial District,201.0,53.0,5.98,69,Cold,"Gucheng, Beijing",China,2015,12,10,5
Industrial District,213.0,65.0,5.7,73,Clear,"Gucheng, Beijing",China,2015,12,10,6
Industrial District,216.0,74.0,5.64,75,Clear,"Gucheng, Beijing",China,2015,12,10,7
Industrial District,193.0,70.0,6.17,74,Clear,"Gucheng, Beijing",China,2015,12,10,8
Industrial District,64.0,27.0,13.16,36,Clear,"Gucheng, Beijing",China,2015,12,10,9
Industrial District,35.0,20.0,17.65,30,Clear,"Gucheng, Beijing",China,2015,12,10,10
Industrial District,30.0,19.0,18.75,30,Clear,"Gucheng, Beijing",China,2015,12,10,11
Industrial District,35.0,16.0,17.65,29,Clear,"Gucheng, Beijing",China,2015,12,10,12
Industrial District,20.0,15.0,21.43,26,Clear,"Gucheng, Beijing",China,2015,12,10,13
Industrial District,13.0,13.0,23.81,25,Clear,"Gucheng, Beijing",China,2015,12,10,14
Industrial District,12.0,13.0,24.19,23,Clear,"Gucheng, Beijing",China,2015,12,10,15
Industrial District,14.0,19.0,23.44,27,Clear,"Gucheng, Beijing",China,2015,12,10,16
Industrial District,12.0,21.0,24.19,29,Clear,"Gucheng, Beijing",China,2015,12,10,17
Industrial District,15.0,22.0,23.08,29,Clear,"Gucheng, Beijing",China,2015,12,10,18
Industrial District,21.0,35.0,21.13,35,Clear,"Gucheng, Beijing",China,2015,12,10,19
Industrial District,27.0,61.0,19.23,48,Clear,"Gucheng, Beijing",China,2015,12,10,20
Industrial District,32.0,61.0,18.29,50,Clear,"Gucheng, Beijing",China,2015,12,10,21
Industrial District,31.0,60.0,18.52,48,Clear,"Gucheng, Beijing",China,2015,12,10,22
Industrial District,36.0,70.0,17.44,58,Clear,"Gucheng, Beijing",China,2015,12,10,23
Industrial District,47.0,70.0,14.22,68,Clear,"Gucheng, Beijing",China,2015,12,11,0
Industrial District,41.0,71.0,16.48,65,Cold,"Gucheng, Beijing",China,2015,12,11,1
Industrial District,39.0,69.0,16.85,59,Cold,"Gucheng, Beijing",China,2015,12,11,2
Industrial District,35.0,64.0,17.65,56,Cold,"Gucheng, Beijing",China,2015,12,11,3
Industrial District,33.0,62.0,18.07,54,Cold,"Gucheng, Beijing",China,2015,12,11,4
Industrial District,31.0,60.0,18.52,55,Cold,"Gucheng, Beijing",China,2015,12,11,5
Industrial District,34.0,56.0,17.24,70,Cold,"Gucheng, Beijing",China,2015,12,11,6
Industrial District,30.0,54.0,17.75,63,Cold,"Gucheng, Beijing",China,2015,12,11,7
Industrial District,31.0,59.0,15.87,69,Cold,"Gucheng, Beijing",China,2015,12,11,8
Industrial District,38.0,59.0,15.54,64,Clear,"Gucheng, Beijing",China,2015,12,11,9
Industrial District,47.0,63.0,14.29,65,Clear,"Gucheng, Beijing",China,2015,12,11,10
Industrial District,36.0,59.0,16.39,56,Clear,"Gucheng, Beijing",China,2015,12,11,11
