district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Green District,18.0,6.0,22.06,13,Clear,"Dingling, Beijing",China,2016,6,14,13
Green District,23.0,11.0,18.63,15,Rainy,"Dingling, Beijing",China,2016,6,14,14
Green District,16.0,14.0,20.0,15,Clear,"Dingling, Beijing",China,2016,6,14,15
Green District,23.0,10.0,20.55,14,Rainy,"Dingling, Beijing",China,2016,6,14,16
Green District,20.0,15.0,21.43,16,Rainy,"Dingling, Beijing",China,2016,6,14,17
Green District,15.0,16.0,22.56,16,Rainy,"Dingling, Beijing",China,2016,6,14,18
Green District,21.0,23.0,21.13,20,Clear,"Dingling, Beijing",China,2016,6,14,19
Green District,21.0,18.0,21.13,17,Clear,"Dingling, Beijing",China,2016,6,14,20
Green District,19.0,22.0,20.83,18,Clear,"Dingling, Beijing",China,2016,6,14,21
Green District,22.0,20.0,20.83,17,Rainy,"Dingling, Beijing",China,2016,6,14,22
Green District,7.0,11.0,26.32,13,Clear,"Dingling, Beijing",China,2016,6,14,23
Green District,6.0,9.0,26.79,11,Clear,"Dingling, Beijing",China,2016,6,15,0
Green District,5.0,8.0,25.0,10,Clear,"Dingling, Beijing",China,2016,6,15,1
Green District,9.0,8.0,25.42,10,Clear,"Dingling, Beijing",China,2016,6,15,2
Green District,5.0,9.0,27.27,11,Clear,"Dingling, Beijing",China,2016,6,15,3
Green District,8.0,9.0,25.86,12,Clear,"Dingling, Beijing",China,2016,6,15,4
Green District,8.0,8.0,25.86,12,Clear,"Dingling, Beijing",China,2016,6,15,5
Green District,12.0,10.0,24.0,13,Clear,"Dingling, Beijing",China,2016,6,15,6
Green District,13.0,11.0,23.81,13,Clear,"Dingling, Beijing",China,2016,6,15,7
Green District,11.0,12.0,24.59,15,Clear,"Dingling, Beijing",China,2016,6,15,8
Green District,10.0,9.0,25.0,12,Clear,"Dingling, Beijing",China,2016,6,15,9
Green District,13.0,8.0,23.81,12,Hot,"Dingling, Beijing",China,2016,6,15,10
Green District,10.0,6.0,15.38,10,Hot,"Dingling, Beijing",China,2016,6,15,11
Green District,4.0,5.0,27.52,9,Hot,"Dingling, Beijing",China,2016,6,15,12
Green District,5.0,9.0,20.41,12,Hot,"Dingling, Beijing",China,2016,6,15,13
Green District,15.0,9.0,21.58,12,Hot,"Dingling, Beijing",China,2016,6,15,14
Green District,16.0,8.0,22.73,12,Hot,"Dingling, Beijing",China,2016,6,15,15
Green District,18.0,12.0,16.85,13,Hot,"Dingling, Beijing",China,2016,6,15,16
Green District,14.0,11.0,23.44,13,Hot,"Dingling, Beijing",China,2016,6,15,17
Green District,22.0,14.0,20.83,14,Hot,"Dingling, Beijing",China,2016,6,15,18
Green District,28.0,23.0,16.76,17,Hot,"Dingling, Beijing",China,2016,6,15,19
Green District,23.0,25.0,16.13,17,Hot,"Dingling, Beijing",China,2016,6,15,20
Green District,20.0,24.0,18.52,17,Hot,"Dingling, Beijing",China,2016,6,15,21
Green District,18.0,21.0,20.27,16,Clear,"Dingling, Beijing",China,2016,6,15,22
Green District,15.0,20.0,23.08,16,Clear,"Dingling, Beijing",China,2016,6,15,23
Green District,18.0,22.0,22.06,16,Clear,"Dingling, Beijing",China,2016,6,16,0
Green District,18.0,22.0,22.06,16,Clear,"Dingling, Beijing",China,2016,6,16,1
Green District,19.0,22.0,21.74,16,Clear,"Dingling, Beijing",China,2016,6,16,2
Green District,19.0,20.0,21.74,11,Clear,"Dingling, Beijing",China,2016,6,16,3
Green District,19.0,21.0,21.74,11,Clear,"Dingling, Beijing",China,2016,6,16,4
Green District,19.0,9.0,21.74,7,Clear,"Dingling, Beijing",China,2016,6,16,5
Green District,20.0,14.0,19.74,9,Clear,"Dingling, Beijing",China,2016,6,16,6
Green District,19.0,24.0,21.43,14,Clear,"Dingling, Beijing",China,2016,6,16,7
Green District,23.0,21.0,18.52,13,Clear,"Dingling, Beijing",China,2016,6,16,8
Green District,25.0,20.0,18.99,12,Hot,"Dingling, Beijing",China,2016,6,16,9
Green District,10.0,14.0,25.0,11,Hot,"Dingling, Beijing",China,2016,6,16,10
Green District,10.0,12.0,25.0,8,Hot,"Dingling, Beijing",China,2016,6,16,11
Green District,13.0,6.0,23.81,6,Hot,"Dingling, Beijing",China,2016,6,16,12
Green District,7.0,5.0,26.32,6,Windy,"Dingling, Beijing",China,2016,6,16,13
Green District,8.0,2.0,25.42,5,Hot,"Dingling, Beijing",China,2016,6,16,14
Green District,15.0,2.0,23.08,5,Hot,"Dingling, Beijing",China,2016,6,16,15
Green District,8.0,2.0,25.86,5,Hot,"Dingling, Beijing",China,2016,6,16,16
Green District,11.0,3.0,21.28,5,Hot,"Dingling, Beijing",China,2016,6,16,17
Green District,22.0,6.0,15.46,6,Hot,"Dingling, Beijing",China,2016,6,16,18
Green District,13.0,10.0,20.55,8,Hot,"Dingling, Beijing",China,2016,6,16,19
Green District,3.0,12.0,26.09,8,Hot,"Dingling, Beijing",China,2016,6,16,20
Green District,3.0,11.0,26.32,8,Hot,"Dingling, Beijing",China,2016,6,16,21
Green District,7.0,7.0,26.32,7,Hot,"Dingling, Beijing",China,2016,6,16,22
Green District,12.0,8.0,22.39,7,Hot,"Dingling, Beijing",China,2016,6,16,23
Green District,15.0,7.0,20.98,7,Clear,"Dingling, Beijing",China,2016,6,17,0
Green District,12.0,7.0,23.44,7,Clear,"Dingling, Beijing",China,2016,6,17,1
Green District,11.0,6.0,23.62,6,Clear,"Dingling, Beijing",China,2016,6,17,2
Green District,13.0,5.0,23.08,6,Clear,"Dingling, Beijing",China,2016,6,17,3
Green District,13.0,5.0,23.81,6,Clear,"Dingling, Beijing",China,2016,6,17,4
Green District,14.0,8.0,23.44,7,Clear,"Dingling, Beijing",China,2016,6,17,5
Green District,14.0,6.0,23.26,6,Clear,"Dingling, Beijing",China,2016,6,17,6
Green District,10.0,3.0,22.22,5,Hot,"Dingling, Beijing",China,2016,6,17,7
Green District,9.0,2.0,22.06,5,Hot,"Dingling, Beijing",China,2016,6,17,8
Green District,12.0,3.0,20.0,5,Hot,"Dingling, Beijing",China,2016,6,17,9
Green District,13.0,2.0,22.22,5,Hot,"Dingling, Beijing",China,2016,6,17,10
Green District,9.0,2.0,16.67,5,Hot,"Dingling, Beijing",China,2016,6,17,11
Green District,11.0,2.0,20.55,5,Hot,"Dingling, Beijing",China,2016,6,17,12
Green District,15.0,2.0,23.08,5,Hot,"Dingling, Beijing",China,2016,6,17,13
Green District,19.0,2.0,19.35,5,Hot,"Dingling, Beijing",China,2016,6,17,14
Green District,10.0,2.0,21.43,5,Hot,"Dingling, Beijing",China,2016,6,17,15
Green District,10.0,4.0,18.87,6,Hot,"Dingling, Beijing",China,2016,6,17,16
Green District,20.0,4.0,19.11,6,Hot,"Dingling, Beijing",China,2016,6,17,17
Green District,16.0,9.0,19.48,7,Hot,"Dingling, Beijing",China,2016,6,17,18
Green District,16.0,11.0,15.96,8,Hot,"Dingling, Beijing",China,2016,6,17,19
Green District,18.0,6.0,15.87,6,Clear,"Dingling, Beijing",China,2016,6,17,20
Green District,25.0,10.0,19.87,8,Clear,"Dingling, Beijing",China,2016,6,17,21
Green District,18.0,11.0,20.98,8,Clear,"Dingling, Beijing",China,2016,6,17,22
Green District,17.0,10.0,22.39,8,Clear,"Dingling, Beijing",China,2016,6,17,23
Green District,17.0,8.0,22.39,7,Clear,"Dingling, Beijing",China,2016,6,18,0
Green District,16.0,7.0,22.39,7,Clear,"Dingling, Beijing",China,2016,6,18,1
Green District,17.0,8.0,22.39,7,Clear,"Dingling, Beijing",China,2016,6,18,2
Green District,16.0,8.0,22.73,12,Clear,"Dingling, Beijing",China,2016,6,18,3
Green District,17.0,9.0,20.41,12,Clear,"Dingling, Beijing",China,2016,6,18,4
Green District,21.0,16.0,20.41,14,Clear,"Dingling, Beijing",China,2016,6,18,5
Green District,18.0,23.0,20.27,18,Clear,"Dingling, Beijing",China,2016,6,18,6
Green District,18.0,17.0,21.13,16,Clear,"Dingling, Beijing",China,2016,6,18,7
Green District,21.0,17.0,17.54,16,Clear,"Dingling, Beijing",China,2016,6,18,8
Green District,25.0,30.0,18.18,21,Hot,"Dingling, Beijing",China,2016,6,18,9
Green District,24.0,29.0,19.87,20,Hot,"Dingling, Beijing",China,2016,6,18,10
Green District,28.0,35.0,16.85,24,Hot,"Dingling, Beijing",China,2016,6,18,11
Green District,24.0,35.0,16.57,24,Hot,"Dingling, Beijing",China,2016,6,18,12
Green District,27.0,23.0,17.44,20,Hot,"Dingling, Beijing",China,2016,6,18,13
Green District,33.0,16.0,18.07,16,Hot,"Dingling, Beijing",China,2016,6,18,14
Green District,24.0,15.0,18.52,16,Hot,"Dingling, Beijing",China,2016,6,18,15
Green District,32.0,16.0,15.0,16,Windy,"Dingling, Beijing",China,2016,6,18,16
Green District,35.0,17.0,13.89,18,Hot,"Dingling, Beijing",China,2016,6,18,17
Green District,42.0,20.0,12.93,19,Hot,"Dingling, Beijing",China,2016,6,18,18
Green District,38.0,22.0,14.35,20,Hot,"Dingling, Beijing",China,2016,6,18,19
Green District,42.0,22.0,12.1,20,Hot,"Dingling, Beijing",China,2016,6,18,20
Green District,37.0,19.0,14.93,17,Hot,"Dingling, Beijing",China,2016,6,18,21
Green District,38.0,20.0,15.46,17,Hot,"Dingling, Beijing",China,2016,6,18,22
Green District,41.0,19.0,14.63,17,Clear,"Dingling, Beijing",China,2016,6,18,23
Green District,41.0,18.0,15.62,17,Clear,"Dingling, Beijing",China,2016,6,19,0
Green District,41.0,19.0,15.71,17,Clear,"Dingling, Beijing",China,2016,6,19,1
Green District,43.0,18.0,15.62,17,Clear,"Dingling, Beijing",China,2016,6,19,2
Green District,46.0,16.0,15.54,16,Clear,"Dingling, Beijing",China,2016,6,19,3
Green District,42.0,18.0,16.3,17,Clear,"Dingling, Beijing",China,2016,6,19,4
Green District,38.0,18.0,16.76,17,Clear,"Dingling, Beijing",China,2016,6,19,5
Green District,36.0,23.0,17.44,18,Clear,"Dingling, Beijing",China,2016,6,19,6
Green District,34.0,17.0,17.54,15,Clear,"Dingling, Beijing",China,2016,6,19,7
Green District,37.0,24.0,15.38,19,Clear,"Dingling, Beijing",China,2016,6,19,8
Green District,30.0,42.0,16.39,24,Hot,"Dingling, Beijing",China,2016,6,19,9
Green District,36.0,32.0,16.85,21,Hot,"Dingling, Beijing",China,2016,6,19,10
Green District,25.0,29.0,16.76,20,Hot,"Dingling, Beijing",China,2016,6,19,11
Green District,28.0,30.0,14.49,22,Hot,"Dingling, Beijing",China,2016,6,19,12
Green District,31.0,21.0,15.08,19,Hot,"Dingling, Beijing",China,2016,6,19,13
Green District,37.0,22.0,15.87,20,Hot,"Dingling, Beijing",China,2016,6,19,14
Green District,41.0,22.0,16.48,20,Hot,"Dingling, Beijing",China,2016,6,19,15
Green District,52.0,20.0,14.71,16,Hot,"Dingling, Beijing",China,2016,6,19,16
Green District,21.0,17.0,17.24,15,Hot,"Dingling, Beijing",China,2016,6,19,17
Green District,26.0,21.0,15.62,16,Hot,"Dingling, Beijing",China,2016,6,19,18
Green District,28.0,26.0,12.66,18,Hot,"Dingling, Beijing",China,2016,6,19,19
Green District,33.0,22.0,14.93,16,Hot,"Dingling, Beijing",China,2016,6,19,20
Green District,22.0,24.0,17.86,17,Hot,"Dingling, Beijing",China,2016,6,19,21
Green District,23.0,22.0,18.07,16,Hot,"Dingling, Beijing",China,2016,6,19,22
Green District,32.0,21.0,15.87,16,Hot,"Dingling, Beijing",China,2016,6,19,23
Green District,22.0,23.0,18.07,17,Clear,"Dingling, Beijing",China,2016,6,20,0
Green District,40.0,22.0,15.31,16,Hot,"Dingling, Beijing",China,2016,6,20,1
Green District,46.0,23.0,13.45,18,Clear,"Dingling, Beijing",China,2016,6,20,2
Green District,56.0,25.0,12.5,16,Clear,"Dingling, Beijing",China,2016,6,20,3
Green District,81.0,29.0,9.97,20,Clear,"Dingling, Beijing",China,2016,6,20,4
Green District,99.0,29.0,8.98,24,Clear,"Dingling, Beijing",China,2016,6,20,5
Green District,131.0,33.0,7.65,30,Clear,"Dingling, Beijing",China,2016,6,20,6
Green District,149.0,55.0,6.58,38,Hot,"Dingling, Beijing",China,2016,6,20,7
Green District,154.0,65.0,6.98,43,Hot,"Dingling, Beijing",China,2016,6,20,8
Green District,150.0,49.0,7.5,36,Hot,"Dingling, Beijing",China,2016,6,20,9
Green District,114.0,39.0,9.15,28,Hot,"Dingling, Beijing",China,2016,6,20,10
Green District,142.0,43.0,7.67,31,Hot,"Dingling, Beijing",China,2016,6,20,11
Green District,137.0,45.0,8.02,32,Hot,"Dingling, Beijing",China,2016,6,20,12
Green District,120.0,37.0,8.82,28,Hot,"Dingling, Beijing",China,2016,6,20,13
Green District,82.0,30.0,11.36,24,Hot,"Dingling, Beijing",China,2016,6,20,14
Green District,79.0,29.0,11.19,24,Hot,"Dingling, Beijing",China,2016,6,20,15
Green District,72.0,30.0,12.24,21,Hot,"Dingling, Beijing",China,2016,6,20,16
Green District,46.0,17.0,15.62,13,Hot,"Dingling, Beijing",China,2016,6,20,17
Green District,28.0,13.0,14.08,12,Hot,"Dingling, Beijing",China,2016,6,20,18
Green District,32.0,13.0,18.29,12,Hot,"Dingling, Beijing",China,2016,6,20,19
Green District,29.0,12.0,18.18,13,Hot,"Dingling, Beijing",China,2016,6,20,20
Green District,41.0,15.0,15.79,14,Hot,"Dingling, Beijing",China,2016,6,20,21
Green District,47.0,19.0,15.46,15,Hot,"Dingling, Beijing",China,2016,6,20,22
Green District,46.0,17.0,15.62,15,Clear,"Dingling, Beijing",China,2016,6,20,23
Green District,50.0,17.0,15.0,15,Clear,"Dingling, Beijing",China,2016,6,21,0
Green District,48.0,19.0,15.31,15,Clear,"Dingling, Beijing",China,2016,6,21,1
Green District,50.0,16.0,15.0,14,Clear,"Dingling, Beijing",China,2016,6,21,2
Green District,47.0,16.0,15.46,14,Clear,"Dingling, Beijing",China,2016,6,21,3
Green District,42.0,16.0,16.3,13,Clear,"Dingling, Beijing",China,2016,6,21,4
Green District,34.0,17.0,17.86,13,Clear,"Dingling, Beijing",China,2016,6,21,5
Green District,67.0,21.0,12.82,16,Clear,"Dingling, Beijing",China,2016,6,21,6
Green District,40.0,19.0,16.39,15,Clear,"Dingling, Beijing",China,2016,6,21,7
Green District,46.0,17.0,12.71,15,Hot,"Dingling, Beijing",China,2016,6,21,8
Green District,88.0,19.0,10.87,19,Hot,"Dingling, Beijing",China,2016,6,21,9
Green District,57.0,21.0,14.02,16,Hot,"Dingling, Beijing",China,2016,6,21,10
Green District,67.0,22.0,11.41,18,Hot,"Dingling, Beijing",China,2016,6,21,11
Green District,99.0,25.0,9.8,21,Hot,"Dingling, Beijing",China,2016,6,21,12
Green District,94.0,26.0,10.42,21,Hot,"Dingling, Beijing",China,2016,6,21,13
Green District,68.0,26.0,12.71,19,Hot,"Dingling, Beijing",China,2016,6,21,14
Green District,103.0,32.0,9.65,24,Hot,"Dingling, Beijing",China,2016,6,21,15
Green District,93.0,30.0,10.49,22,Hot,"Dingling, Beijing",China,2016,6,21,16
Green District,67.0,25.0,12.82,17,Hot,"Dingling, Beijing",China,2016,6,21,17
Green District,68.0,26.0,11.28,18,Hot,"Dingling, Beijing",China,2016,6,21,18
Green District,45.0,16.0,12.1,11,Rainy,"Dingling, Beijing",China,2016,6,21,19
Green District,20.0,16.0,21.43,10,Rainy,"Dingling, Beijing",China,2016,6,21,20
Green District,21.0,15.0,21.13,9,Clear,"Dingling, Beijing",China,2016,6,21,21
Green District,17.0,10.0,22.39,8,Clear,"Dingling, Beijing",China,2016,6,21,22
Green District,21.0,21.0,18.29,11,Clear,"Dingling, Beijing",China,2016,6,21,23
Green District,22.0,19.0,20.83,12,Clear,"Dingling, Beijing",China,2016,6,22,0
Green District,22.0,21.0,18.52,11,Clear,"Dingling, Beijing",China,2016,6,22,1
Green District,28.0,18.0,18.18,10,Clear,"Dingling, Beijing",China,2016,6,22,2
Green District,34.0,21.0,17.86,16,Clear,"Dingling, Beijing",China,2016,6,22,3
Green District,32.0,19.0,17.86,15,Clear,"Dingling, Beijing",China,2016,6,22,4
Green District,37.0,14.0,17.24,15,Clear,"Dingling, Beijing",China,2016,6,22,5
Green District,27.0,13.0,18.99,15,Clear,"Dingling, Beijing",China,2016,6,22,6
Green District,31.0,21.0,18.4,18,Clear,"Dingling, Beijing",China,2016,6,22,7
Green District,37.0,42.0,16.85,24,Clear,"Dingling, Beijing",China,2016,6,22,8
Green District,44.0,35.0,15.96,22,Hot,"Dingling, Beijing",China,2016,6,22,9
Green District,45.0,28.0,15.08,20,Hot,"Dingling, Beijing",China,2016,6,22,10
Green District,47.0,18.0,15.31,17,Hot,"Dingling, Beijing",China,2016,6,22,11
Green District,66.0,18.0,12.2,18,Hot,"Dingling, Beijing",China,2016,6,22,12
Green District,77.0,21.0,11.81,19,Hot,"Dingling, Beijing",China,2016,6,22,13
Green District,72.0,23.0,12.3,22,Hot,"Dingling, Beijing",China,2016,6,22,14
Green District,71.0,27.0,11.45,25,Hot,"Dingling, Beijing",China,2016,6,22,15
Green District,86.0,33.0,10.49,28,Hot,"Dingling, Beijing",China,2016,6,22,16
Green District,83.0,27.0,10.53,23,Hot,"Dingling, Beijing",China,2016,6,22,17
Green District,79.0,25.0,10.79,22,Hot,"Dingling, Beijing",China,2016,6,22,18
Green District,77.0,28.0,11.03,23,Hot,"Dingling, Beijing",China,2016,6,22,19
Green District,74.0,26.0,11.36,23,Hot,"Dingling, Beijing",China,2016,6,22,20
Green District,66.0,25.0,12.93,22,Hot,"Dingling, Beijing",China,2016,6,22,21
Green District,67.0,27.0,11.41,23,Hot,"Dingling, Beijing",China,2016,6,22,22
Green District,69.0,25.0,12.0,22,Hot,"Dingling, Beijing",China,2016,6,22,23
Green District,109.0,27.0,9.43,28,Hot,"Dingling, Beijing",China,2016,6,23,0
Green District,119.0,28.0,8.88,30,Hot,"Dingling, Beijing",China,2016,6,23,1
Green District,117.0,34.0,8.98,30,Hot,"Dingling, Beijing",China,2016,6,23,2
Green District,124.0,38.0,8.62,31,Hot,"Dingling, Beijing",China,2016,6,23,3
Green District,117.0,28.0,8.98,30,Hot,"Dingling, Beijing",China,2016,6,23,4
Green District,112.0,26.0,9.26,27,Hot,"Dingling, Beijing",China,2016,6,23,5
Green District,107.0,26.0,9.55,26,Clear,"Dingling, Beijing",China,2016,6,23,6
Green District,53.0,26.0,14.56,19,Hot,"Dingling, Beijing",China,2016,6,23,7
Green District,33.0,26.0,16.13,18,Hot,"Dingling, Beijing",China,2016,6,23,8
Green District,6.0,16.0,22.73,14,Hot,"Dingling, Beijing",China,2016,6,23,9
Green District,24.0,23.0,20.27,20,Hot,"Dingling, Beijing",China,2016,6,23,10
Green District,10.0,25.0,18.18,21,Hot,"Dingling, Beijing",China,2016,6,23,11
Green District,9.0,19.0,25.42,17,Hot,"Dingling, Beijing",China,2016,6,23,12
Green District,21.0,15.0,12.88,16,Hot,"Dingling, Beijing",China,2016,6,23,13
Green District,31.0,13.0,18.52,14,Hot,"Dingling, Beijing",China,2016,6,23,14
Green District,8.0,9.0,25.86,11,Hot,"Dingling, Beijing",China,2016,6,23,15
Green District,3.0,3.0,27.27,7,Hot,"Dingling, Beijing",China,2016,6,23,16
Green District,7.0,3.0,26.32,7,Hot,"Dingling, Beijing",China,2016,6,23,17
Green District,18.0,4.0,22.06,7,Hot,"Dingling, Beijing",China,2016,6,23,18
Green District,9.0,4.0,18.87,7,Hot,"Dingling, Beijing",China,2016,6,23,19
Green District,15.0,7.0,14.78,15,Hot,"Dingling, Beijing",China,2016,6,23,20
Green District,49.0,15.0,11.81,29,Hot,"Dingling, Beijing",China,2016,6,23,21
Green District,45.0,18.0,14.42,27,Hot,"Dingling, Beijing",China,2016,6,23,22
Green District,36.0,7.0,17.44,15,Clear,"Dingling, Beijing",China,2016,6,23,23
Green District,19.0,8.0,13.76,15,Clear,"Dingling, Beijing",China,2016,6,24,0
Green District,15.0,5.0,23.08,9,Clear,"Dingling, Beijing",China,2016,6,24,1
Green District,4.0,2.0,27.52,5,Clear,"Dingling, Beijing",China,2016,6,24,2
Green District,12.0,2.0,23.62,5,Clear,"Dingling, Beijing",China,2016,6,24,3
Green District,3.0,2.0,27.78,5,Clear,"Dingling, Beijing",China,2016,6,24,4
Green District,4.0,3.0,27.52,5,Clear,"Dingling, Beijing",China,2016,6,24,5
Green District,3.0,6.0,24.59,8,Clear,"Dingling, Beijing",China,2016,6,24,6
Green District,6.0,7.0,25.86,8,Hot,"Dingling, Beijing",China,2016,6,24,7
Green District,3.0,5.0,27.78,8,Hot,"Dingling, Beijing",China,2016,6,24,8
Green District,4.0,7.0,25.64,10,Hot,"Dingling, Beijing",China,2016,6,24,9
Green District,3.0,3.0,24.79,7,Hot,"Dingling, Beijing",China,2016,6,24,12
Green District,4.0,2.0,24.0,7,Hot,"Dingling, Beijing",China,2016,6,24,13
Green District,6.0,2.0,26.79,5,Windy,"Dingling, Beijing",China,2016,6,24,14
Green District,3.0,2.0,17.44,5,Hot,"Dingling, Beijing",China,2016,6,24,15
Green District,11.0,2.0,20.83,5,Windy,"Dingling, Beijing",China,2016,6,24,16
Green District,15.0,3.0,23.08,5,Hot,"Dingling, Beijing",China,2016,6,24,17
Green District,14.0,3.0,23.44,5,Hot,"Dingling, Beijing",China,2016,6,24,18
Green District,15.0,2.0,18.63,5,Hot,"Dingling, Beijing",China,2016,6,24,19
Green District,9.0,2.0,20.98,5,Windy,"Dingling, Beijing",China,2016,6,24,20
Green District,6.0,2.0,23.62,7,Hot,"Dingling, Beijing",China,2016,6,24,21
Green District,7.0,2.0,24.79,7,Hot,"Dingling, Beijing",China,2016,6,24,22
Green District,7.0,2.0,26.32,7,Hot,"Dingling, Beijing",China,2016,6,24,23
Green District,3.0,2.0,27.03,7,Clear,"Dingling, Beijing",China,2016,6,25,0
Green District,3.0,2.0,26.55,7,Hot,"Dingling, Beijing",China,2016,6,25,1
Green District,3.0,2.0,26.09,7,Clear,"Dingling, Beijing",China,2016,6,25,2
Green District,5.0,2.0,27.27,7,Hot,"Dingling, Beijing",China,2016,6,25,3
Green District,5.0,3.0,26.32,9,Windy,"Dingling, Beijing",China,2016,6,25,4
Green District,5.0,4.0,24.79,9,Hot,"Dingling, Beijing",China,2016,6,25,5
Green District,5.0,4.0,23.62,9,Hot,"Dingling, Beijing",China,2016,6,25,6
Green District,4.0,3.0,25.0,9,Hot,"Dingling, Beijing",China,2016,6,25,7
Green District,15.0,2.0,23.08,8,Hot,"Dingling, Beijing",China,2016,6,25,8
Green District,11.0,2.0,23.26,7,Hot,"Dingling, Beijing",China,2016,6,25,9
Green District,3.0,2.0,24.79,8,Hot,"Dingling, Beijing",China,2016,6,25,10
Green District,14.0,2.0,21.74,8,Hot,"Dingling, Beijing",China,2016,6,25,11
Green District,9.0,2.0,24.79,8,Hot,"Dingling, Beijing",China,2016,6,25,12
Green District,17.0,3.0,22.39,7,Windy,"Dingling, Beijing",China,2016,6,25,13
Green District,24.0,5.0,20.27,8,Hot,"Dingling, Beijing",China,2016,6,25,14
Green District,27.0,6.0,19.35,8,Windy,"Dingling, Beijing",China,2016,6,25,15
Green District,30.0,8.0,18.75,9,Hot,"Dingling, Beijing",China,2016,6,25,16
Green District,35.0,9.0,16.76,9,Hot,"Dingling, Beijing",China,2016,6,25,17
Green District,29.0,18.0,14.02,13,Hot,"Dingling, Beijing",China,2016,6,25,18
Green District,38.0,20.0,12.77,16,Hot,"Dingling, Beijing",China,2016,6,25,19
Green District,14.0,12.0,16.85,12,Hot,"Dingling, Beijing",China,2016,6,25,20
Green District,32.0,9.0,18.07,11,Hot,"Dingling, Beijing",China,2016,6,25,21
Green District,26.0,9.0,18.99,11,Hot,"Dingling, Beijing",China,2016,6,25,22
Green District,24.0,14.0,18.07,12,Hot,"Dingling, Beijing",China,2016,6,25,23
Green District,25.0,8.0,19.11,10,Hot,"Dingling, Beijing",China,2016,6,26,0
Green District,30.0,8.0,18.07,10,Clear,"Dingling, Beijing",China,2016,6,26,1
Green District,21.0,7.0,20.83,10,Clear,"Dingling, Beijing",China,2016,6,26,2
Green District,23.0,7.0,19.23,10,Clear,"Dingling, Beijing",China,2016,6,26,3
Green District,25.0,6.0,18.75,10,Clear,"Dingling, Beijing",China,2016,6,26,4
Green District,34.0,10.0,17.86,11,Clear,"Dingling, Beijing",China,2016,6,26,5
Green District,25.0,11.0,17.86,11,Clear,"Dingling, Beijing",China,2016,6,26,6
Green District,33.0,18.0,15.15,15,Hot,"Dingling, Beijing",China,2016,6,26,7
Green District,35.0,19.0,13.95,15,Hot,"Dingling, Beijing",China,2016,6,26,8
Green District,24.0,27.0,18.29,18,Hot,"Dingling, Beijing",China,2016,6,26,9
Green District,32.0,37.0,15.23,21,Hot,"Dingling, Beijing",China,2016,6,26,10
Green District,45.0,34.0,14.02,22,Hot,"Dingling, Beijing",China,2016,6,26,11
Green District,39.0,23.0,15.0,17,Hot,"Dingling, Beijing",China,2016,6,26,12
Green District,34.0,23.0,17.24,17,Hot,"Dingling, Beijing",China,2016,6,26,13
Green District,39.0,27.0,15.54,18,Hot,"Dingling, Beijing",China,2016,6,26,14
Green District,41.0,31.0,15.87,21,Windy,"Dingling, Beijing",China,2016,6,26,15
Green District,31.0,23.0,15.23,15,Windy,"Dingling, Beijing",China,2016,6,26,16
Green District,38.0,27.0,13.27,18,Windy,"Dingling, Beijing",China,2016,6,26,17
Green District,38.0,26.0,12.88,18,Hot,"Dingling, Beijing",China,2016,6,26,18
Green District,42.0,30.0,11.81,19,Hot,"Dingling, Beijing",China,2016,6,26,19
Green District,48.0,32.0,11.67,21,Hot,"Dingling, Beijing",China,2016,6,26,20
Green District,44.0,29.0,11.9,20,Hot,"Dingling, Beijing",China,2016,6,26,21
Green District,50.0,29.0,11.58,20,Hot,"Dingling, Beijing",China,2016,6,26,22
Green District,50.0,28.0,13.04,22,Hot,"Dingling, Beijing",China,2016,6,26,23
Green District,43.0,29.0,14.02,22,Hot,"Dingling, Beijing",China,2016,6,27,0
Green District,32.0,31.0,14.08,23,Hot,"Dingling, Beijing",China,2016,6,27,1
Green District,49.0,28.0,14.08,20,Hot,"Dingling, Beijing",China,2016,6,27,2
Green District,54.0,28.0,13.64,20,Hot,"Dingling, Beijing",China,2016,6,27,3
Green District,41.0,24.0,14.71,19,Hot,"Dingling, Beijing",China,2016,6,27,4
Green District,46.0,27.0,14.71,20,Hot,"Dingling, Beijing",China,2016,6,27,5
Green District,45.0,37.0,14.02,23,Clear,"Dingling, Beijing",China,2016,6,27,6
Green District,46.0,30.0,13.51,21,Hot,"Dingling, Beijing",China,2016,6,27,7
Green District,41.0,30.0,11.19,22,Rainy,"Dingling, Beijing",China,2016,6,27,8
Green District,45.0,18.0,15.71,17,Rainy,"Dingling, Beijing",China,2016,6,27,9
Green District,26.0,14.0,19.74,15,Hot,"Dingling, Beijing",China,2016,6,27,10
Green District,30.0,16.0,18.75,16,Hot,"Dingling, Beijing",China,2016,6,27,11
Green District,39.0,20.0,16.85,17,Hot,"Dingling, Beijing",China,2016,6,27,12
Green District,46.0,20.0,13.22,17,Hot,"Dingling, Beijing",China,2016,6,27,13
Green District,60.0,23.0,12.77,22,Hot,"Dingling, Beijing",China,2016,6,27,14
Green District,61.0,29.0,10.14,24,Rainy,"Dingling, Beijing",China,2016,6,27,15
Green District,79.0,23.0,9.71,22,Rainy,"Dingling, Beijing",China,2016,6,27,16
Green District,75.0,24.0,12.0,22,Clear,"Dingling, Beijing",China,2016,6,27,17
Green District,74.0,26.0,12.1,23,Clear,"Dingling, Beijing",China,2016,6,27,18
Green District,66.0,25.0,12.93,22,Clear,"Dingling, Beijing",China,2016,6,27,19
